chainId,vault,wallet,tac-period1-9s-fs-eth
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x27287A4595eD7d296a0A352F3450Ab7127B1A7E0,0
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xd408c5ddcbf297dcaa745009277007429719e205,359.87443732843946
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xac2eea2e32af733c4e7e3564422447dc7c5c938d,363.2010478034069
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xb28c222de46c6823cd2955708f4696cdf26ed9bd,178.56485063446095
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xb853ceb4d30ebfc30924db42d90111d51662bb8a,62906.5791840101
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x27287a4595ed7d296a0a352f3450ab7127b1a7e0,4179.508521536415
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x0000000000000000000000000000000000000000,0
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xfb861aee2201ae6a3704a94369d28549d9493848,17.84499467636656
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x8fa4f2d62457bade5eee9206c5fb1c20471b0ea5,35.704331771235104
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x1da8aa5bb6fe6816fc19925772edd543641bddb2,70.34586426933781
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x15ae010dffec19729a410b82d51337b385a96b95,630.0541535916378
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x8a3c47ba812d2719de4d3105e86293e314a6ab71,75.83195475582883
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xc8029a56ddc5bc198524c68cd5f4ccc80bf32a9a,3714.1556658395793
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x8f8d336e68796145d3b17a7f405de90c2a6d5857,1855.9701727434892
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xbbbc1f6be7a36f9b49f807ae24ed7ebab34d82ce,1769.9765037681843
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xb1f3bae5ed052cb8ebba6d608531c5ebba75bd47,35.39953007536353
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x8c764831408d9ad7198bbaa93f3072ad95d642db,176977.35368394872
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xdafca7a5e3b67b8f36c1fdd7691ed85bbb54cc18,1184465.9274030859
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xb6fddbee2db57bdbdc0e797be1e55996b37282d0,21302.03555688945
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xf5877c5aad07822879f710d5e13872e6fb1b8708,6443.991777505095
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xf095731c807a08009099b0a3eba61fa2cf09b10b,29.750688038319073
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xdc7aa225964267c7e0efb35f4931426209e90312,3523.3735799770234
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xe9e9e5be064e4692edfec7999af9d948208361c7,5641.780228593863
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x103224e85be4f028237e0710f67cc88804338855,29620.248793347495
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xaf6f2ccee2178cf9d34c3584d4da5a35b6ead463,2118.123302906543
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x0494f503912c101bfd76b88e4f5d8a33de284d1a,171.1923232546363
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x78c1e03b26faf17019255dccdd9c04203494f420,3174.6722181780897
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x31cf759abafa0128cf09ab8d77ad488bcc98c439,712.8559553022307
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xa0a06c7118cba5fbe03f1c8b4f8b635c96733796,5879.637782615318
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x0f095420e257eeda4dc4bb883d9055c2494bc0f8,248.77667179798522
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xc0b53221a7dbcbce68441c26ea4da73266d6bc20,15867.09890585172
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x9324cb8c93d83a94978353e7c9c42f6d72d9ed96,4265.612135756954
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x78df42c7097bc36fe37db7f60937740b51250a12,3.5698524147634833e-16
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xd3f6a6bd18e8a9af2583c6e8a23e79e49b9f2dc5,3.5698524147634833e-16
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x6b226af5f1192b5de9e81c652acf8240bae6dbdb,0.004281427598293758
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x908cf58aaa034f485d183537d3c7df6ae98815d9,175.5472844789962
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x8b371f753584c276845f59179d9687c3ec4026a0,984.1383527747091
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x0971b1beace3e464414905d96323e207264be779,3.5698524147634833e-16
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x0eafe877663ba95095db47a9736fd345ffdf6a65,3510.9456895797102
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xa63d6e832d77dd50829526a9234b9abd032a128e,310.29219562212006
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xdca42058140d0ea6db519af68e8fdc372adeea7d,11648.531772759403
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xdf29ee8f6d1b407808eb0270f5b128dc28303684,191.72996948767135
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x187a98383ee5c5331c4cc790ce24bb06d9b0517a,2.689474626667868
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xdbafa316c236c090e7633cf7cf5ebdd2947b50a1,3.5698524147634833e-16
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x71c4a94902accc09f21827df563147b05e4c77c7,1641.7798586693607
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x6b6f893f19c94505065e801624585e3732034bd5,128.5470957166665
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xe0e382853d20b187624d3ac64538b5826d3f55f9,249.75994239824854
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x26f2d5d1ba02da6c9825498708264d0f19eaf717,34.91458281477871
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x426a8629466991a8fa907a3ba265eca6901448df,104.38177748633287
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xa62fdf90dacc91d98de3f72ab4f1f5bef64e48ba,17.193295044589494
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x6cff285c6e9c0598426d7bc29cb493c0183569b9,70.96802768313839
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xb8e0b61efacc6d031fd5f80f45843163c2396515,0.05714542858847221
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x76becf4f91613c96e64256f552161006742210b4,5509.3421335723
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x258c8349f667bc30dba84d185f46873f91e09a6b,2122.7414645266317
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x9e4d75f0e64da1ceb023127af6c821d3b301bb5d,2.6718974082022062
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xcfe5532538c3455d633fd7cffe89ccb4b0a34b88,52082.32363853252
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x18279b53e9039866f0c5272ddd68b68a5f0e3359,1391.3183245044265
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xbc5a4a09450b4106be9a4df3d85da3f4617e819f,2463561.3112367294
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xf0a921d33bec82317e2bf8aecfcdeb2463c704d9,1049.0255160582324
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x9939187b12bd8688655023fd1cd6dd6dc76d0afa,18884.70421596161
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x00ea2e6a132c432f915cc4182e24b2ff8c704413,695.1800531561853
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xfb7286bc7dd04b859cbbda6fb4da62d9bd9ae7bb,3474.664722642085
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x918af8f43453a7c1f8dc4c1664b7a2df1ce2cc7f,3.5698524147634833e-16
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x13aa399f57aeefdde78f611999b30e0a50bce59d,86.85300144112793
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x7aa0afdac9c34f780e349679fe9149ed5772199a,10787.786213597843
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x5417b2ef14b774c3ccbfd742a6634690117616b9,0.19013011197087865
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x0ff6ea17821cd9234df2b76defea05d95f0a8b88,0.05448566584420105
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xfcee105d3482cbf94cae0d3908d1db91f3e5f30b,0.1634569975682247
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xc1b5a2d23f22a4c748e5c3bcc9583ccc4632e354,0.20362473817086343
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xc50193888fd7bd24de6e5a9eb1fb05b519a8d3f5,34653.67283925875
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x3a35ea2de6bf24f4af327565397f28adc8091252,3.5698524147634833e-16
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xde0e98f0ffb36ec69df57b8cc7ac886f506e9ae6,1.7567666922948788
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x44ab8cce15ce2dff489b34cdc483991bd7ddcb7e,16814.91530339918
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x878e3cd2afb75ba6dcf384923bdcb211350cb641,22744.96964232727
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xab348d76510478506adf35ca115ca490d6ba958d,1177.2872352174054
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x3f50ceef67240a5b64afa87d494547da6ae11f53,17301.67979615648
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xe66fbc8be19bd6b60a7fdc743a1019435ee0a04f,1.8533821488995088
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xffe9b19009b5ebc4aed48d4f4db3469979a3bcd3,11073.075069540235
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x4ea0a9094ca77be30fd28673fec05270bf2fe4ce,17309.47653919185
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xa33ef45d184ddbc8daa47261a18b10290634f1af,3.5698524147634833e-16
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xc694108e704b3ac3c5b099a4b06208bd0695ad00,3455.962467532252
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x1a6f1bcf359d352b1d7d5408b1643501dcdfdb26,311.01504493769113
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x4472e8fb69e2d3cacba6080f46f36072f0deef92,0.4663768689406086
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x383aad9e61e418cd22aa052439e88c3756bc1988,2764.5781772238606
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xb0aa56926be166bcc5fb6cf1169f56d9fd7a25d7,3.4554467908795394
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x661da7a0b47970abbdc38cfcb637d1315c3a3a29,0
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x0513bb2415c30def4ec8f3c3d6a38ec2b59beee3,0.3577925845280367
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xc6c10f5025f252edb43e74748d38426ac6bc6743,1.0365667671136845
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xbe075c91c688aa97af408a425f3e9c771638462e,414.62670684547885
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xfe4339b67d1537de30eb0ed935a9fbeb74c23572,187.39736292368488
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x55c13af6abaf9357889e136d1cb1b4e061676233,115.92307267680302
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xd6c6c794befe794cfcfc7cfad6daab4e417ab850,8780.968631765527
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x06a5722b520336f1836b42613fdfc3f819e18934,0
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xef78d7eeacfbc28d5f10334607769f42352b90aa,407.4204523664316
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x2660ebff25c1081923c4dc5caa391813f720bcf2,385.875233003608
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xbd1f4d80c3098a3b1154245f1cd23495ac2125f3,492.7608609247937
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x0d925b6a915d5253e13e76989f8c51dcd953cc5d,4932.305072003038
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x28893320e3ec737271510b92b3efe948144a396e,133.77929527340027
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x550176c0abb1a22c257a43307d5138b98aa738f7,498.15755689678736
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x4d26f0e78c154f8fda7acf6646246fa135507017,3.4355693579088573
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xce008e28f28f7d0dc3eb2eb820887cca3c51d8c3,421.1097332030932
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x5065b5efe2c247018a77cac051cca716b4488029,68678.07880828273
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xd152f549545093347a162dce210e7293f1452150,0
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x7d332f421e5e88da2b84ddda31ccee6b383df3ec,2.0730222586480016
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x24bf21c742791848cb37d228afad72a5a273b181,0.34287257160207435
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x8ed876fded3699c590be3e12cef56e23376eff3b,0.16961141520218548
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xf5b812d76db4f0341c49a2d8e2e8b19d800d6ec3,0.06803522252995367
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xfd7963c2db6de91a9dfe8a65df79103d3d35e1c8,109.50661503790465
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xdeae470a9fca131ef74dfe67e79247064bd6263b,4235.016976476213
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x7822159ee394d14745cde63a706f965fb73c7ac8,35964.23252667393
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xd9909c2a86a17f8d8a2049db67460809de8f90b5,2188.590083079824
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xbeae9e33e8239806d8126a78436c26aec5bc920e,860.0830127496198
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x785a2a06647572060f386e8ddf13e36b2502756e,691.0637717584664
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x1558b78560b88c75e9c95bbb9fda732f1e79f465,0.1900957799209425
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x122c0492cea0241cdfd7a11469e3434d24889cc6,0.0019009577992096353
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x87ad5408030718de0d34533c83403c03431a2781,361.18198184979246
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x0dd4f29e21f10cb2e485cf9bdab9f2dd1f240bfa,0.507599513985514
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x376335648ea1c083c87d0b5258cb253dd49e28a1,267.4252589650684
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x523b2375ee5e3eaa21de4cb99e5275f63e3efd1c,297.7832279854886
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x43550e472df5e60474f41103c5a1d25caeea7233,10.57752786226063
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xc274f0a4963a4c74459f48d19311547e61c93a92,29.416064511658124
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xa045142a0db50e572f4692e9fd463316b63c8f63,422.44992364283434
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x26b33184b6a6a570658f542f37ad1b1db7965d5c,9.466008036010372
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xf1e4cf5c9e2c1953b38d336a9cac76885771f403,0
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x41bc7d0687e6cea57fa26da78379dfdc5627c56d,0
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xb3aad22c8ebe1fce8b3441463eea0e649531b3f4,0
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xc59217d6f761a0de06e6421adfec82b0fa209ab3,0
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x6c45c31e1e2c669665e783065151cd083ff0ae24,0
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xbb59b634c4f8576ed1d191663e68d29e51b99c48,0
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x3577394249adcc86920cac2b56d8e626d594a2b4,0
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0xe8b56c2414d3537a81ba7aa13edad95dcdd5ed22,0
1,0x07ed467acD4ffd13023046968b0859781cb90D9B,0x59e608e4842162480591032f3c8b0ae55c98d104,0